,Movez_code_x,Sex,age,FAS,Gender,Linguistic Category,Eff value,Similarity: CHOSEN,Similarity: CHOSEN_100
0,1016110.0,Man,14.0,1.8333333333333333,Man,BigWords,,8.42,91.58
1,1016110.0,Man,14.0,1.8333333333333333,Man,Conversation,2.0,3.8,96.2
2,1016110.0,Man,14.0,1.8333333333333333,Man,Drives,3.0,4.08,95.92
3,1016110.0,Man,14.0,1.8333333333333333,Man,Social,,3.67,96.33
4,1016110.0,Man,14.0,1.8333333333333333,Man,WPS,3.0,114.34,-14.340000000000003
5,1016110.0,Man,14.0,1.8333333333333333,Man,acquire,,15.110000000000001,84.89
6,1016110.0,Man,14.0,1.8333333333333333,Man,allure,,5.67,94.33
7,1016110.0,Man,14.0,1.8333333333333333,Man,cogproc,,2.610000000000001,97.39
8,1016110.0,Man,14.0,1.8333333333333333,Man,curiosity,2.0,0.0,100.0
9,1016110.0,Man,14.0,1.8333333333333333,Man,emo_neg,,0.54,99.46
10,1016110.0,Man,14.0,1.8333333333333333,Man,emo_pos,2.0,15.18,84.82
11,1016110.0,Man,14.0,1.8333333333333333,Man,fatigue,1.0,0.27,99.73
12,1016110.0,Man,14.0,1.8333333333333333,Man,fulfill,2.0,0.0,100.0
13,1016110.0,Man,14.0,1.8333333333333333,Man,intensity,,16.47,83.53
14,1016110.0,Man,14.0,1.8333333333333333,Man,lack,,0.54,99.46
15,1016110.0,Man,14.0,1.8333333333333333,Man,need,,2.17,97.83
16,1016110.0,Man,14.0,1.8333333333333333,Man,reward,,0.0,100.0
17,1016110.0,Man,14.0,1.8333333333333333,Man,risk,,0.0,100.0
18,1016110.0,Man,14.0,1.8333333333333333,Man,subj,,,
19,1016110.0,Man,14.0,1.8333333333333333,Man,tone_neg,,1.09,98.91
20,1016110.0,Man,14.0,1.8333333333333333,Man,tone_pos,,12.47,87.53
21,1016110.0,Man,14.0,1.8333333333333333,Man,want,,14.020000000000001,85.98
22,1049218.0,Man,15.0,1.8333333333333333,Man,BigWords,,,
23,1049218.0,Man,15.0,1.8333333333333333,Man,Conversation,,2.62,97.38
24,1049218.0,Man,15.0,1.8333333333333333,Man,Drives,,12.170000000000002,87.83
25,1049218.0,Man,15.0,1.8333333333333333,Man,Social,,10.71,89.28999999999999
26,1049218.0,Man,15.0,1.8333333333333333,Man,WPS,,,
27,1049218.0,Man,15.0,1.8333333333333333,Man,acquire,4.0,3.49,96.51
28,1049218.0,Man,15.0,1.8333333333333333,Man,allure,5.0,5.76,94.24
29,1049218.0,Man,15.0,1.8333333333333333,Man,cogproc,5.0,4.67,95.33
30,1049218.0,Man,15.0,1.8333333333333333,Man,curiosity,,0.0,100.0
31,1049218.0,Man,15.0,1.8333333333333333,Man,emo_neg,,0.48,99.52
32,1049218.0,Man,15.0,1.8333333333333333,Man,emo_pos,2.0,15.05,84.95
33,1049218.0,Man,15.0,1.8333333333333333,Man,fatigue,,14.81,85.19
34,1049218.0,Man,15.0,1.8333333333333333,Man,fulfill,,15.88,84.12
35,1049218.0,Man,15.0,1.8333333333333333,Man,intensity,,,
36,1049218.0,Man,15.0,1.8333333333333333,Man,lack,,0.0,100.0
37,1049218.0,Man,15.0,1.8333333333333333,Man,need,,13.98,86.02
38,1049218.0,Man,15.0,1.8333333333333333,Man,reward,,0.0,100.0
39,1049218.0,Man,15.0,1.8333333333333333,Man,risk,,0.12,99.88
40,1049218.0,Man,15.0,1.8333333333333333,Man,subj,,,
41,1049218.0,Man,15.0,1.8333333333333333,Man,tone_neg,,0.95,99.05
42,1049218.0,Man,15.0,1.8333333333333333,Man,tone_pos,,3.45,96.55
43,1049218.0,Man,15.0,1.8333333333333333,Man,want,3.0,15.14,84.86
44,1054448.0,Vrouw,15.0,1.5,Vrouw,BigWords,,14.43,85.57
45,1054448.0,Vrouw,15.0,1.5,Vrouw,Conversation,5.0,12.55,87.45
46,1054448.0,Vrouw,15.0,1.5,Vrouw,Drives,2.0,12.41,87.59
47,1054448.0,Vrouw,15.0,1.5,Vrouw,Social,,3.5700000000000003,96.43
48,1054448.0,Vrouw,15.0,1.5,Vrouw,WPS,4.0,59.08,40.92
49,1054448.0,Vrouw,15.0,1.5,Vrouw,acquire,,3.06,96.94
50,1054448.0,Vrouw,15.0,1.5,Vrouw,allure,,8.15,91.85
51,1054448.0,Vrouw,15.0,1.5,Vrouw,cogproc,,3.1900000000000013,96.81
52,1054448.0,Vrouw,15.0,1.5,Vrouw,curiosity,4.0,0.15,99.85
53,1054448.0,Vrouw,15.0,1.5,Vrouw,emo_neg,,0.73,99.27
54,1054448.0,Vrouw,15.0,1.5,Vrouw,emo_pos,2.0,15.42,84.58
55,1054448.0,Vrouw,15.0,1.5,Vrouw,fatigue,3.0,0.12,99.88
56,1054448.0,Vrouw,15.0,1.5,Vrouw,fulfill,4.0,15.91,84.09
57,1054448.0,Vrouw,15.0,1.5,Vrouw,intensity,,5.59,94.41
58,1054448.0,Vrouw,15.0,1.5,Vrouw,lack,,14.43,85.57
59,1054448.0,Vrouw,15.0,1.5,Vrouw,need,,9.850000000000001,90.15
60,1054448.0,Vrouw,15.0,1.5,Vrouw,reward,,0.02,99.98
61,1054448.0,Vrouw,15.0,1.5,Vrouw,risk,,0.13,99.87
62,1054448.0,Vrouw,15.0,1.5,Vrouw,subj,,,
63,1054448.0,Vrouw,15.0,1.5,Vrouw,tone_neg,,1.18,98.82
64,1054448.0,Vrouw,15.0,1.5,Vrouw,tone_pos,,13.9,86.1
65,1054448.0,Vrouw,15.0,1.5,Vrouw,want,,0.46,99.54
66,1065025.0,Man,14.0,2.0,Man,BigWords,,9.63,90.37
67,1065025.0,Man,14.0,2.0,Man,Conversation,1.0,4.44,95.56
68,1065025.0,Man,14.0,2.0,Man,Drives,2.0,2.96,97.04
69,1065025.0,Man,14.0,2.0,Man,Social,,4.440000000000001,95.56
70,1065025.0,Man,14.0,2.0,Man,WPS,1.0,59.17,40.83
71,1065025.0,Man,14.0,2.0,Man,acquire,,15.38,84.62
72,1065025.0,Man,14.0,2.0,Man,allure,,5.630000000000001,94.37
73,1065025.0,Man,14.0,2.0,Man,cogproc,,11.85,88.15
74,1065025.0,Man,14.0,2.0,Man,curiosity,6.0,0.0,100.0
75,1065025.0,Man,14.0,2.0,Man,emo_neg,,15.26,84.74
76,1065025.0,Man,14.0,2.0,Man,emo_pos,1.0,0.74,99.26
77,1065025.0,Man,14.0,2.0,Man,fatigue,1.0,14.81,85.19
78,1065025.0,Man,14.0,2.0,Man,fulfill,3.0,16.0,84.0
79,1065025.0,Man,14.0,2.0,Man,intensity,,14.07,85.93
80,1065025.0,Man,14.0,2.0,Man,lack,,14.81,85.19
81,1065025.0,Man,14.0,2.0,Man,need,,1.48,98.52
82,1065025.0,Man,14.0,2.0,Man,reward,,0.0,100.0
83,1065025.0,Man,14.0,2.0,Man,risk,,15.38,84.62
84,1065025.0,Man,14.0,2.0,Man,subj,,,
85,1065025.0,Man,14.0,2.0,Man,tone_neg,,14.450000000000001,85.55
86,1065025.0,Man,14.0,2.0,Man,tone_pos,,10.07,89.93
87,1065025.0,Man,14.0,2.0,Man,want,,0.0,100.0
88,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,BigWords,6.0,12.32,87.68
89,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,Conversation,,1.19,98.81
90,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,Drives,,12.73,87.27
91,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,Social,5.0,12.19,87.81
92,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,WPS,,15.87,84.13
93,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,acquire,,14.72,85.28
94,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,allure,5.0,7.28,92.72
95,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,cogproc,,10.99,89.01
96,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,curiosity,,15.87,84.13
97,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,emo_neg,,15.6,84.4
98,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,emo_pos,5.0,15.74,84.26
99,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,fatigue,,0.0,100.0
100,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,fulfill,,0.0,100.0
101,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,intensity,,18.81,81.19
102,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,lack,,0.13,99.87
103,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,need,,0.26,99.74
104,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,reward,3.0,14.68,85.32
105,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,risk,5.0,0.0,100.0
106,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,subj,5.0,,
107,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,tone_neg,,0.53,99.47
108,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,tone_pos,4.0,1.19,98.81
109,1065863.0,Vrouw,14.0,1.1666666666666667,Vrouw,want,,15.120000000000001,84.88
110,1068790.0,Man,15.0,1.5,Man,BigWords,1.0,9.74,90.26
111,1068790.0,Man,15.0,1.5,Man,Conversation,,13.450000000000001,86.55
112,1068790.0,Man,15.0,1.5,Man,Drives,,12.420000000000002,87.58
113,1068790.0,Man,15.0,1.5,Man,Social,,1.4900000000000002,98.51
114,1068790.0,Man,15.0,1.5,Man,WPS,,59.25,40.75
115,1068790.0,Man,15.0,1.5,Man,acquire,,14.270000000000001,85.73
116,1068790.0,Man,15.0,1.5,Man,allure,1.0,9.86,90.14
117,1068790.0,Man,15.0,1.5,Man,cogproc,,0.34000000000000163,99.66
118,1068790.0,Man,15.0,1.5,Man,curiosity,,15.75,84.25
119,1068790.0,Man,15.0,1.5,Man,emo_neg,5.0,0.12,99.88
120,1068790.0,Man,15.0,1.5,Man,emo_pos,4.0,0.74,99.26
121,1068790.0,Man,15.0,1.5,Man,fatigue,,0.0,100.0
122,1068790.0,Man,15.0,1.5,Man,fulfill,,16.0,84.0
123,1068790.0,Man,15.0,1.5,Man,intensity,5.0,18.03,81.97
124,1068790.0,Man,15.0,1.5,Man,lack,4.0,0.74,99.26
125,1068790.0,Man,15.0,1.5,Man,need,3.0,12.84,87.16
126,1068790.0,Man,15.0,1.5,Man,reward,,14.81,85.19
127,1068790.0,Man,15.0,1.5,Man,risk,,0.0,100.0
128,1068790.0,Man,15.0,1.5,Man,subj,,,
129,1068790.0,Man,15.0,1.5,Man,tone_neg,5.0,16.180000000000003,83.82
130,1068790.0,Man,15.0,1.5,Man,tone_pos,,14.03,85.97
131,1068790.0,Man,15.0,1.5,Man,want,,14.39,85.61
132,1169428.0,Vrouw,14.0,2.0,Vrouw,BigWords,,12.02,87.98
133,1169428.0,Vrouw,14.0,2.0,Vrouw,Conversation,,13.97,86.03
134,1169428.0,Vrouw,14.0,2.0,Vrouw,Drives,,12.07,87.93
135,1169428.0,Vrouw,14.0,2.0,Vrouw,Social,3.0,11.71,88.28999999999999
136,1169428.0,Vrouw,14.0,2.0,Vrouw,WPS,2.0,28.300000000000004,71.69999999999999
137,1169428.0,Vrouw,14.0,2.0,Vrouw,acquire,,14.59,85.41
138,1169428.0,Vrouw,14.0,2.0,Vrouw,allure,,8.29,91.71000000000001
139,1169428.0,Vrouw,14.0,2.0,Vrouw,cogproc,,12.02,87.98
140,1169428.0,Vrouw,14.0,2.0,Vrouw,curiosity,,0.16,99.84
141,1169428.0,Vrouw,14.0,2.0,Vrouw,emo_neg,,0.47,99.53
142,1169428.0,Vrouw,14.0,2.0,Vrouw,emo_pos,5.0,0.94,99.06
143,1169428.0,Vrouw,14.0,2.0,Vrouw,fatigue,,0.21,99.79
144,1169428.0,Vrouw,14.0,2.0,Vrouw,fulfill,,15.95,84.05
145,1169428.0,Vrouw,14.0,2.0,Vrouw,intensity,,16.22,83.78
146,1169428.0,Vrouw,14.0,2.0,Vrouw,lack,,0.42,99.58
147,1169428.0,Vrouw,14.0,2.0,Vrouw,need,,13.81,86.19
148,1169428.0,Vrouw,14.0,2.0,Vrouw,reward,4.0,14.39,85.61
149,1169428.0,Vrouw,14.0,2.0,Vrouw,risk,4.0,0.05,99.95
150,1169428.0,Vrouw,14.0,2.0,Vrouw,subj,2.0,,
151,1169428.0,Vrouw,14.0,2.0,Vrouw,tone_neg,,1.26,98.74
152,1169428.0,Vrouw,14.0,2.0,Vrouw,tone_pos,4.0,12.22,87.78
153,1169428.0,Vrouw,14.0,2.0,Vrouw,want,,14.860000000000001,85.14
154,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,BigWords,,10.37,89.63
155,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,Conversation,,10.5,89.5
156,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,Drives,,11.07,88.93
157,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,Social,,11.14,88.86
158,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,WPS,4.0,33.6,66.4
159,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,acquire,,14.520000000000001,85.48
160,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,allure,,11.51,88.49
161,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,cogproc,,11.62,88.38
162,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,curiosity,,0.03,99.97
163,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,emo_neg,5.0,0.34,99.66
164,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,emo_pos,3.0,14.7,85.3
165,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,fatigue,,0.03,99.97
166,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,fulfill,,0.03,99.97
167,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,intensity,5.0,16.4,83.6
168,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,lack,5.0,0.24,99.76
169,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,need,5.0,1.52,98.48
170,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,reward,,0.02,99.98
171,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,risk,,0.06,99.94
172,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,subj,,,
173,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,tone_neg,5.0,0.58,99.42
174,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,tone_pos,,12.4,87.6
175,1264477.0,Vrouw,14.0,1.3333333333333333,Vrouw,want,,0.48,99.52
176,1323183.0,,,,,BigWords,,,
177,1323183.0,,,,,Conversation,1.0,0.39,99.61
178,1323183.0,,,,,Drives,,11.870000000000001,88.13
179,1323183.0,,,,,Social,,4.59,95.41
180,1323183.0,,,,,WPS,,79.73,20.269999999999996
181,1323183.0,,,,,acquire,,,
182,1323183.0,,,,,allure,1.0,6.869999999999999,93.13
183,1323183.0,,,,,cogproc,,,
184,1323183.0,,,,,curiosity,,,
185,1323183.0,,,,,emo_neg,1.0,0.48,99.52
186,1323183.0,,,,,emo_pos,,0.61,99.39
187,1323183.0,,,,,fatigue,,,
188,1323183.0,,,,,fulfill,,,
189,1323183.0,,,,,intensity,6.0,17.44,82.56
190,1323183.0,,,,,lack,,,
191,1323183.0,,,,,need,,,
192,1323183.0,,,,,reward,,,
193,1323183.0,,,,,risk,,,
194,1323183.0,,,,,subj,,,
195,1323183.0,,,,,tone_neg,1.0,0.91,99.09
196,1323183.0,,,,,tone_pos,6.0,13.44,86.56
197,1323183.0,,,,,want,,0.24,99.76
198,1326026.0,,,,,BigWords,,,
199,1326026.0,,,,,Conversation,4.0,3.77,96.23
200,1326026.0,,,,,Drives,3.0,3.27,96.73
201,1326026.0,,,,,Social,4.0,0.15000000000000036,99.85
202,1326026.0,,,,,WPS,,13.430000000000001,86.57
203,1326026.0,,,,,acquire,,,
204,1326026.0,,,,,allure,,7.58,92.42
205,1326026.0,,,,,cogproc,,,
206,1326026.0,,,,,curiosity,,,
207,1326026.0,,,,,emo_neg,,14.81,85.19
208,1326026.0,,,,,emo_pos,3.0,14.45,85.55
209,1326026.0,,,,,fatigue,,,
210,1326026.0,,,,,fulfill,,,
211,1326026.0,,,,,intensity,,15.77,84.23
212,1326026.0,,,,,lack,,,
213,1326026.0,,,,,need,,,
214,1326026.0,,,,,reward,,,
215,1326026.0,,,,,risk,,,
216,1326026.0,,,,,subj,,,
217,1326026.0,,,,,tone_neg,,1.94,98.06
218,1326026.0,,,,,tone_pos,,11.77,88.23
219,1326026.0,,,,,want,3.0,14.71,85.28999999999999
220,1327183.0,Vrouw,15.0,1.5,Vrouw,BigWords,,12.779999999999998,87.22
221,1327183.0,Vrouw,15.0,1.5,Vrouw,Conversation,3.0,2.91,97.09
222,1327183.0,Vrouw,15.0,1.5,Vrouw,Drives,3.0,12.620000000000001,87.38
223,1327183.0,Vrouw,15.0,1.5,Vrouw,Social,,2.700000000000001,97.3
224,1327183.0,Vrouw,15.0,1.5,Vrouw,WPS,,13.249999999999998,86.75
225,1327183.0,Vrouw,15.0,1.5,Vrouw,acquire,3.0,14.57,85.43
226,1327183.0,Vrouw,15.0,1.5,Vrouw,allure,,5.58,94.42
227,1327183.0,Vrouw,15.0,1.5,Vrouw,cogproc,,14.76,85.24
228,1327183.0,Vrouw,15.0,1.5,Vrouw,curiosity,1.0,0.12,99.88
229,1327183.0,Vrouw,15.0,1.5,Vrouw,emo_neg,,0.79,99.21
230,1327183.0,Vrouw,15.0,1.5,Vrouw,emo_pos,3.0,13.98,86.02
231,1327183.0,Vrouw,15.0,1.5,Vrouw,fatigue,5.0,0.06,99.94
232,1327183.0,Vrouw,15.0,1.5,Vrouw,fulfill,6.0,0.07,99.93
233,1327183.0,Vrouw,15.0,1.5,Vrouw,intensity,,13.8,86.2
234,1327183.0,Vrouw,15.0,1.5,Vrouw,lack,,14.39,85.61
235,1327183.0,Vrouw,15.0,1.5,Vrouw,need,,13.870000000000001,86.13
236,1327183.0,Vrouw,15.0,1.5,Vrouw,reward,,14.71,85.28999999999999
237,1327183.0,Vrouw,15.0,1.5,Vrouw,risk,,15.21,84.78999999999999
238,1327183.0,Vrouw,15.0,1.5,Vrouw,subj,,,
239,1327183.0,Vrouw,15.0,1.5,Vrouw,tone_neg,,1.12,98.88
240,1327183.0,Vrouw,15.0,1.5,Vrouw,tone_pos,,9.8,90.2
241,1327183.0,Vrouw,15.0,1.5,Vrouw,want,4.0,1.07,98.93
242,1349968.0,Vrouw,16.0,1.5,Vrouw,BigWords,,,
243,1349968.0,Vrouw,16.0,1.5,Vrouw,Conversation,3.0,9.63,90.37
244,1349968.0,Vrouw,16.0,1.5,Vrouw,Drives,3.0,12.120000000000001,87.88
245,1349968.0,Vrouw,16.0,1.5,Vrouw,Social,,4.970000000000001,95.03
246,1349968.0,Vrouw,16.0,1.5,Vrouw,WPS,,,
247,1349968.0,Vrouw,16.0,1.5,Vrouw,acquire,,14.81,85.19
248,1349968.0,Vrouw,16.0,1.5,Vrouw,allure,,6.220000000000001,93.78
249,1349968.0,Vrouw,16.0,1.5,Vrouw,cogproc,,13.41,86.59
250,1349968.0,Vrouw,16.0,1.5,Vrouw,curiosity,4.0,0.09,99.91
251,1349968.0,Vrouw,16.0,1.5,Vrouw,emo_neg,,15.56,84.44
252,1349968.0,Vrouw,16.0,1.5,Vrouw,emo_pos,3.0,13.33,86.67
253,1349968.0,Vrouw,16.0,1.5,Vrouw,fatigue,3.0,14.770000000000001,85.23
254,1349968.0,Vrouw,16.0,1.5,Vrouw,fulfill,4.0,0.04,99.96
255,1349968.0,Vrouw,16.0,1.5,Vrouw,intensity,,,
256,1349968.0,Vrouw,16.0,1.5,Vrouw,lack,4.0,14.200000000000001,85.8
257,1349968.0,Vrouw,16.0,1.5,Vrouw,need,,0.83,99.17
258,1349968.0,Vrouw,16.0,1.5,Vrouw,reward,,14.790000000000001,85.21
259,1349968.0,Vrouw,16.0,1.5,Vrouw,risk,,0.24,99.76
260,1349968.0,Vrouw,16.0,1.5,Vrouw,subj,,,
261,1349968.0,Vrouw,16.0,1.5,Vrouw,tone_neg,,15.970000000000002,84.03
262,1349968.0,Vrouw,16.0,1.5,Vrouw,tone_pos,,4.77,95.23
263,1349968.0,Vrouw,16.0,1.5,Vrouw,want,,15.180000000000001,84.82
264,1366590.0,Man,13.0,1.3333333333333333,Man,BigWords,,10.0,90.0
265,1366590.0,Man,13.0,1.3333333333333333,Man,Conversation,1.0,1.19,98.81
266,1366590.0,Man,13.0,1.3333333333333333,Man,Drives,1.0,2.97,97.03
267,1366590.0,Man,13.0,1.3333333333333333,Man,Social,,13.47,86.53
268,1366590.0,Man,13.0,1.3333333333333333,Man,WPS,,55.08,44.92
269,1366590.0,Man,13.0,1.3333333333333333,Man,acquire,2.0,14.96,85.03999999999999
270,1366590.0,Man,13.0,1.3333333333333333,Man,allure,,7.03,92.97
271,1366590.0,Man,13.0,1.3333333333333333,Man,cogproc,,11.02,88.98
272,1366590.0,Man,13.0,1.3333333333333333,Man,curiosity,1.0,15.75,84.25
273,1366590.0,Man,13.0,1.3333333333333333,Man,emo_neg,,0.17,99.83
274,1366590.0,Man,13.0,1.3333333333333333,Man,emo_pos,2.0,15.75,84.25
275,1366590.0,Man,13.0,1.3333333333333333,Man,fatigue,1.0,0.0,100.0
276,1366590.0,Man,13.0,1.3333333333333333,Man,fulfill,1.0,0.17,99.83
277,1366590.0,Man,13.0,1.3333333333333333,Man,intensity,,17.12,82.88
278,1366590.0,Man,13.0,1.3333333333333333,Man,lack,,0.17,99.83
279,1366590.0,Man,13.0,1.3333333333333333,Man,need,,14.13,85.87
280,1366590.0,Man,13.0,1.3333333333333333,Man,reward,,0.08,99.92
281,1366590.0,Man,13.0,1.3333333333333333,Man,risk,,15.3,84.7
282,1366590.0,Man,13.0,1.3333333333333333,Man,subj,,,
283,1366590.0,Man,13.0,1.3333333333333333,Man,tone_neg,,0.42,99.58
284,1366590.0,Man,13.0,1.3333333333333333,Man,tone_pos,,2.88,97.12
285,1366590.0,Man,13.0,1.3333333333333333,Man,want,2.0,15.3,84.7
286,1393491.0,Man,14.0,1.6666666666666667,Man,BigWords,,8.81,91.19
287,1393491.0,Man,14.0,1.6666666666666667,Man,Conversation,,3.57,96.43
288,1393491.0,Man,14.0,1.6666666666666667,Man,Drives,,11.600000000000001,88.4
289,1393491.0,Man,14.0,1.6666666666666667,Man,Social,1.0,2.92,97.08
290,1393491.0,Man,14.0,1.6666666666666667,Man,WPS,,63.17,36.83
291,1393491.0,Man,14.0,1.6666666666666667,Man,acquire,1.0,3.3600000000000003,96.64
292,1393491.0,Man,14.0,1.6666666666666667,Man,allure,,2.710000000000001,97.28999999999999
293,1393491.0,Man,14.0,1.6666666666666667,Man,cogproc,,1.2599999999999998,98.74
294,1393491.0,Man,14.0,1.6666666666666667,Man,curiosity,,0.0,100.0
295,1393491.0,Man,14.0,1.6666666666666667,Man,emo_neg,,15.65,84.35
296,1393491.0,Man,14.0,1.6666666666666667,Man,emo_pos,1.0,0.7,99.3
297,1393491.0,Man,14.0,1.6666666666666667,Man,fatigue,,0.14,99.86
298,1393491.0,Man,14.0,1.6666666666666667,Man,fulfill,,16.0,84.0
299,1393491.0,Man,14.0,1.6666666666666667,Man,intensity,,2.9300000000000006,97.07
300,1393491.0,Man,14.0,1.6666666666666667,Man,lack,,14.25,85.75
301,1393491.0,Man,14.0,1.6666666666666667,Man,need,,0.63,99.37
302,1393491.0,Man,14.0,1.6666666666666667,Man,reward,1.0,14.67,85.33
303,1393491.0,Man,14.0,1.6666666666666667,Man,risk,1.0,0.21,99.79
304,1393491.0,Man,14.0,1.6666666666666667,Man,subj,1.0,,
305,1393491.0,Man,14.0,1.6666666666666667,Man,tone_neg,,0.35,99.65
306,1393491.0,Man,14.0,1.6666666666666667,Man,tone_pos,1.0,4.76,95.24
307,1393491.0,Man,14.0,1.6666666666666667,Man,want,1.0,14.4,85.6
308,1518918.0,Man,16.0,1.8333333333333333,Man,BigWords,,,
309,1518918.0,Man,16.0,1.8333333333333333,Man,Conversation,,11.46,88.53999999999999
310,1518918.0,Man,16.0,1.8333333333333333,Man,Drives,,3.29,96.71
311,1518918.0,Man,16.0,1.8333333333333333,Man,Social,1.0,13.46,86.53999999999999
312,1518918.0,Man,16.0,1.8333333333333333,Man,WPS,,,
313,1518918.0,Man,16.0,1.8333333333333333,Man,acquire,,3.1100000000000003,96.89
314,1518918.0,Man,16.0,1.8333333333333333,Man,allure,,9.68,90.32
315,1518918.0,Man,16.0,1.8333333333333333,Man,cogproc,,10.62,89.38
316,1518918.0,Man,16.0,1.8333333333333333,Man,curiosity,,15.97,84.03
317,1518918.0,Man,16.0,1.8333333333333333,Man,emo_neg,1.0,0.51,99.49
318,1518918.0,Man,16.0,1.8333333333333333,Man,emo_pos,1.0,0.94,99.06
319,1518918.0,Man,16.0,1.8333333333333333,Man,fatigue,,14.75,85.25
320,1518918.0,Man,16.0,1.8333333333333333,Man,fulfill,,0.09,99.91
321,1518918.0,Man,16.0,1.8333333333333333,Man,intensity,,,
322,1518918.0,Man,16.0,1.8333333333333333,Man,lack,,0.2,99.8
323,1518918.0,Man,16.0,1.8333333333333333,Man,need,1.0,12.88,87.12
324,1518918.0,Man,16.0,1.8333333333333333,Man,reward,1.0,0.03,99.97
325,1518918.0,Man,16.0,1.8333333333333333,Man,risk,1.0,15.290000000000001,84.71
326,1518918.0,Man,16.0,1.8333333333333333,Man,subj,,,
327,1518918.0,Man,16.0,1.8333333333333333,Man,tone_neg,1.0,15.620000000000001,84.38
328,1518918.0,Man,16.0,1.8333333333333333,Man,tone_pos,1.0,13.56,86.44
329,1518918.0,Man,16.0,1.8333333333333333,Man,want,,0.37,99.63
330,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",BigWords,,,
331,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",Conversation,,11.64,88.36
332,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",Drives,,3.69,96.31
333,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",Social,,9.89,90.11
334,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",WPS,,,
335,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",acquire,1.0,3.3200000000000003,96.68
336,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",allure,1.0,9.67,90.33
337,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",cogproc,1.0,9.76,90.24
338,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",curiosity,,16.0,84.0
339,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",emo_neg,,0.4,99.6
340,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",emo_pos,1.0,15.08,84.92
341,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",fatigue,,0.0,100.0
342,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",fulfill,,0.13,99.87
343,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",intensity,,,
344,1527216.0,Man,16.0,1.1666666666666667,"Omschrijf ik liever zelf, namelijk:",lack,,0.26,99.74
